loss,val_loss
0.14478500187397003,0.14598535001277924
0.025094904005527496,0.011800328269600868
0.009196515195071697,0.007657378911972046
0.006674702279269695,0.006270508747547865
0.0056380098685622215,0.005375998094677925
0.005086067132651806,0.00502745620906353
0.00477607874199748,0.004768682643771172
0.004611278884112835,0.004645319655537605
0.004510075319558382,0.004546614829450846
0.0044282726012170315,0.00452798418700695
