loss,val_loss
0.11845484375953674,0.11946636438369751
0.039079584181308746,0.024591267108917236
0.020701203495264053,0.01836090162396431
0.01716512255370617,0.01656680554151535
0.01608194410800934,0.015983259305357933
0.015659121796488762,0.015776533633470535
0.015395068563520908,0.015505111776292324
0.015237061306834221,0.015360615216195583
0.015114896930754185,0.015242359600961208
0.015054835006594658,0.015147862955927849
