loss,val_loss
0.14898110926151276,0.15038833022117615
0.02514389157295227,0.0116964690387249
0.009095821529626846,0.0076632252894341946
0.006608827039599419,0.0060990797355771065
0.005581156816333532,0.005366344936192036
0.005046837497502565,0.004986382555216551
0.004798678681254387,0.00484292209148407
0.004634150769561529,0.0047576166689395905
0.004520605318248272,0.004552200436592102
0.0044471630826592445,0.004513166379183531
