loss,val_loss
0.134977787733078,0.13599489629268646
0.020699430257081985,0.011334883980453014
0.010223865509033203,0.009688456542789936
0.009452271275222301,0.009384537115693092
0.009206493385136127,0.00923253409564495
0.009013338945806026,0.009074835106730461
0.008931937627494335,0.008990408852696419
