loss,accuracy,val_loss,val_accuracy
1.6448523998260498,0.1876152902841568,1.6435648202896118,0.19025032222270966
0.8810742497444153,0.712692141532898,0.3999403119087219,0.9138339757919312
0.28437539935112,0.9342116713523865,0.20708605647087097,0.946772038936615
0.1859131008386612,0.9513394832611084,0.16241967678070068,0.9520421624183655
0.15517356991767883,0.9560825824737549,0.14279505610466003,0.956258237361908
0.1388036012649536,0.9596837759017944,0.1317317634820938,0.9583662748336792
0.12851963937282562,0.9610891342163086,0.1266884207725525,0.9594202637672424
0.12194211035966873,0.9624944925308228,0.1198074147105217,0.9633728861808777
0.11602990329265594,0.9650416970252991,0.11866463720798492,0.9631093740463257
0.11249540746212006,0.9654809236526489,0.11595375090837479,0.9636363387107849
0.10827165842056274,0.9665349125862122,0.11099699884653091,0.9641633629798889
0.10437741875648499,0.9679402709007263,0.11057273298501968,0.9665349125862122
0.1013602539896965,0.9680281281471252,0.10837100446224213,0.9678524136543274
0.09835907071828842,0.9682916402816772,0.10762330889701843,0.9662714004516602
0.09591557085514069,0.9699604511260986,0.10473449528217316,0.9689064621925354
0.09254885464906693,0.9700483083724976,0.10798780620098114,0.9644268751144409
0.09023162722587585,0.9708388447761536,0.10252855718135834,0.9673254489898682
0.08726359158754349,0.9725077152252197,0.1002991795539856,0.9694334864616394
0.08522887527942657,0.9721563458442688,0.10047982633113861,0.9694334864616394
0.08185293525457382,0.9736495614051819,0.09906662255525589,0.9675889611244202
0.08010222762823105,0.973825216293335,0.09804802387952805,0.9686429500579834
0.07799030095338821,0.9746156930923462,0.09702980518341064,0.9694334864616394
0.07438483834266663,0.9767237305641174,0.09697354584932327,0.9702239632606506
0.0720679759979248,0.9776021242141724,0.09833259135484695,0.9691699743270874
0.07052871584892273,0.9776899218559265,0.09584853798151016,0.9699604511260986
0.06865303218364716,0.9783048033714294,0.0957011878490448,0.9710144996643066
0.06660937517881393,0.9791831374168396,0.09517484158277512,0.9696969985961914
0.06404953449964523,0.9802371263504028,0.09425663203001022,0.9712780117988586
0.06234565004706383,0.9812033176422119,0.09588745981454849,0.9691699743270874
0.060595665127038956,0.9814668297767639,0.09749539196491241,0.9678524136543274
0.05887534096837044,0.9811155200004578,0.09473787248134613,0.9710144996643066
0.05736740306019783,0.9817303419113159,0.09437587112188339,0.9699604511260986
0.0555831715464592,0.9833113551139832,0.09467735141515732,0.9691699743270874
0.05410582944750786,0.983487069606781,0.09344293922185898,0.9712780117988586
0.0526907742023468,0.9838383793830872,0.09385072439908981,0.9707509875297546
0.051302164793014526,0.9853315949440002,0.09442725777626038,0.9678524136543274
0.04964881017804146,0.9858585596084595,0.09229723364114761,0.9704874753952026
0.0484740249812603,0.9859464168548584,0.09437809884548187,0.9694334864616394
0.047791771590709686,0.9862099289894104,0.09602103382349014,0.9699604511260986
0.046216126531362534,0.9880544543266296,0.09376181662082672,0.9710144996643066
0.04620750993490219,0.9870004653930664,0.09968675673007965,0.9665349125862122
